Date,Open,High,Low,Close,AdjClose,Volume
2016-01-05,102.9000015258789,103.18000030517578,102.30000305175781,102.97000122070312,91.02118682861328,3652300
2016-01-06,101.52999877929688,102.2300033569336,100.94999694824219,101.58999633789062,89.80133056640625,3732800
2016-01-07,99.9000015258789,100.80000305175781,98.87000274658203,99.0999984741211,87.60026550292969,9256200
2016-01-08,99.61000061035156,99.98999786376953,97.77999877929688,97.97000122070312,86.60140228271484,7015800
2016-01-11,98.55000305175781,98.66999816894531,96.77999877929688,97.91000366210938,86.54837036132812,6863800
2016-01-12,98.80000305175781,99.16999816894531,97.27999877929688,98.58000183105469,87.14063262939453,4457300
2016-01-13,99.0,99.19999694824219,95.77999877929688,96.04000091552734,84.89535522460938,6163000
2016-01-14,96.36000061035156,98.18000030517578,95.33000183105469,97.51000213623047,86.19478607177734,5085100
2016-01-15,95.05000305175781,95.87999725341797,94.22000122070312,95.45999908447266,84.38267517089844,8101700
2016-01-19,96.56999969482422,96.66999816894531,94.5,95.36000061035156,84.2942886352539,7435700
2016-01-20,94.0,95.2699966430664,91.79000091552734,94.41999816894531,83.46337890625,13844900
2016-01-21,94.69999694824219,95.95999908447266,93.81999969482422,94.79000091552734,83.79039764404297,7169500
2016-01-22,96.33000183105469,96.88999938964844,95.94999694824219,96.80999755859375,85.57601928710938,3701500
2016-01-25,96.63999938964844,96.6500015258789,95.11000061035156,95.22000122070312,84.17052459716797,4470500
2016-01-26,95.5999984741211,96.81999969482422,95.44000244140625,96.66999816894531,85.4522705078125,3333400
2016-01-27,96.4000015258789,97.31999969482422,95.05000305175781,95.56999969482422,84.47991180419922,5202400
2016-01-28,96.55999755859375,96.66000366210938,95.05000305175781,95.94999694824219,84.81580352783203,4540700
2016-01-29,96.44999694824219,98.36000061035156,96.3499984741211,98.33000183105469,86.91963958740234,5005400
2016-02-01,97.75,98.80999755859375,97.37000274658203,98.3499984741211,86.93729400634766,3868900
2016-02-02,97.5,97.55000305175781,96.16000366210938,96.44999694824219,85.25779724121094,3279600
2016-02-03,97.08999633789062,97.29000091552734,94.88999938964844,97.02999877929688,85.77047729492188,5457300
2016-02-04,96.79000091552734,97.91999816894531,96.47000122070312,97.26000213623047,85.97379302978516,3431800
2016-02-05,96.94000244140625,97.0,94.94999694824219,95.26000213623047,84.20587921142578,3993600
2016-02-08,94.19999694824219,94.37999725341797,92.5,93.77999877929688,82.89762878417969,6303900
2016-02-09,92.83999633789062,94.47000122070312,92.69999694824219,93.66000366210938,82.79154968261719,4793900
2016-02-10,94.19000244140625,95.2699966430664,93.62000274658203,93.72000122070312,82.84458923339844,3580000
2016-02-11,92.38999938964844,93.05999755859375,91.58000183105469,92.55999755859375,81.81918334960938,7239700
2016-02-12,93.47000122070312,94.37999725341797,93.01000213623047,94.36000061035156,83.4103012084961,2948100
2016-02-16,95.62000274658203,96.08999633789062,94.95999908447266,96.08000183105469,84.93072509765625,3577700
2016-02-17,96.7699966430664,97.93000030517578,96.58999633789062,97.66999816894531,86.33622741699219,3635000
2016-02-18,97.9000015258789,97.91999816894531,97.08999633789062,97.27999877929688,85.99148559570312,2432100
2016-02-19,96.8499984741211,97.36000061035156,96.43000030517578,97.30000305175781,86.00916290283203,2243700
2016-02-22,98.23999786376953,98.80000305175781,98.11000061035156,98.72000122070312,87.2643814086914,2235400
2016-02-23,98.37999725341797,98.5199966430664,97.47000122070312,97.52999877929688,86.21247100830078,3203900
2016-02-24,96.58000183105469,98.13999938964844,95.98999786376953,98.02999877929688,86.6544418334961,3253400
2016-02-25,98.2699966430664,99.19000244140625,97.81999969482422,99.19000244140625,87.67982482910156,4961900
2016-02-26,99.66999816894531,99.76000213623047,98.95999908447266,99.11000061035156,87.6091079711914,3194300
2016-02-29,99.12000274658203,99.69000244140625,98.31999969482422,98.31999969482422,86.9107894897461,2749400
2016-03-01,99.12999725341797,100.68000030517578,98.83999633789062,100.66000366210938,88.97924041748047,2955700
2016-03-02,100.5199966430664,101.23999786376953,100.26000213623047,101.22000122070312,89.47427368164062,3591400
2016-03-03,101.12999725341797,101.75,100.8499984741211,101.72000122070312,89.91625213623047,2703100
2016-03-04,101.88999938964844,102.5999984741211,101.4000015258789,102.06999969482422,90.22563934326172,2442100
2016-03-07,101.6500015258789,102.55999755859375,101.55999755859375,102.27999877929688,90.41127014160156,2963900
2016-03-08,101.7300033569336,101.80000305175781,100.91000366210938,101.01000213623047,89.28864288330078,3436900
2016-03-09,101.5,101.69999694824219,100.9800033569336,101.5,89.72177124023438,2131700
2016-03-10,101.80000305175781,102.30000305175781,100.4000015258789,101.47000122070312,89.69523620605469,3702000
2016-03-11,102.37000274658203,103.23999786376953,102.33000183105469,103.19000244140625,91.21566009521484,3253500
2016-03-14,102.87999725341797,103.31999969482422,102.69000244140625,103.06999969482422,91.10958862304688,2987100
2016-03-15,102.0,102.26000213623047,101.76000213623047,102.23999786376953,90.79877471923828,2992400
2016-03-16,101.98999786376953,103.08999633789062,101.91000366210938,102.87999725341797,91.36713409423828,3473600
2016-03-17,102.87000274658203,103.91999816894531,102.5999984741211,103.66999816894531,92.06875610351562,3472500
2016-03-18,103.94999694824219,104.27999877929688,103.80000305175781,104.12999725341797,92.47726440429688,2942300
2016-03-21,103.9800033569336,104.36000061035156,103.80000305175781,104.2300033569336,92.56607818603516,2539300
2016-03-22,103.75,104.5199966430664,103.61000061035156,104.19999694824219,92.53942108154297,1962600
2016-03-23,104.04000091552734,104.04000091552734,103.27999877929688,103.3499984741211,91.7845458984375,6087100
2016-03-24,102.76000213623047,103.33000183105469,102.52999877929688,103.31999969482422,91.75790405273438,2173000
2016-03-28,103.58000183105469,103.70999908447266,103.06999969482422,103.38999938964844,91.820068359375,2103400
2016-03-29,103.19000244140625,104.55000305175781,102.95999908447266,104.54000091552734,92.84139251708984,2925100
2016-03-30,105.04000091552734,105.38999938964844,104.7300033569336,104.94000244140625,93.19661712646484,2258800
2016-03-31,104.97000122070312,105.22000122070312,104.69999694824219,104.81999969482422,93.09007263183594,2230100
2016-04-01,104.30000305175781,105.56999969482422,103.94999694824219,105.4800033569336,93.67620086669922,2996000
2016-04-04,105.48999786376953,105.55000305175781,104.88999938964844,105.04000091552734,93.28543090820312,1847400
2016-04-05,104.30999755859375,104.55000305175781,103.87000274658203,104.0199966430664,92.37956237792969,2572500
2016-04-06,104.08999633789062,105.19999694824219,103.9000015258789,105.16000366210938,93.39199829101562,2572000
2016-04-07,104.5,104.73999786376953,103.44000244140625,103.9000015258789,92.27300262451172,2134800
2016-04-08,104.56999969482422,104.9000015258789,103.91000366210938,104.19999694824219,92.53942108154297,2337000
2016-04-11,104.6500015258789,105.05000305175781,103.91000366210938,103.91000366210938,92.28189086914062,2276300
2016-04-12,104.0999984741211,105.0999984741211,103.77999877929688,104.91999816894531,93.17884826660156,2358000
2016-04-13,105.5,106.16999816894531,105.43000030517578,106.1500015258789,94.2712173461914,2864500
2016-04-14,106.23999786376953,106.38999938964844,105.9000015258789,106.11000061035156,94.2356948852539,1666900
2016-04-15,106.12000274658203,106.19000244140625,105.87000274658203,106.05999755859375,94.19127655029297,1622600
2016-04-18,105.73999786376953,106.79000091552734,105.61000061035156,106.7699966430664,94.82183074951172,1767100
2016-04-19,107.0199966430664,107.30999755859375,106.61000061035156,107.06999969482422,95.08826446533203,2103700
2016-04-20,107.20999908447266,107.63999938964844,106.83000183105469,107.18000030517578,95.18595123291016,1958900
2016-04-21,107.26000213623047,107.33000183105469,106.4800033569336,106.6500015258789,94.71525573730469,1675200
2016-04-22,106.51000213623047,106.93000030517578,106.23999786376953,106.80000305175781,94.84846496582031,1893600
2016-04-25,106.5,106.58999633789062,106.05999755859375,106.54000091552734,94.6175537109375,2088100
2016-04-26,106.77999877929688,107.05000305175781,106.44000244140625,106.83000183105469,94.8751220703125,1747500
2016-04-27,106.66000366210938,107.33000183105469,106.41999816894531,107.08999633789062,95.10601043701172,2267900
2016-04-28,106.62999725341797,107.30000305175781,105.87000274658203,106.12999725341797,94.25345611572266,4834200
2016-04-29,105.80000305175781,105.95999908447266,104.80999755859375,105.51000213623047,93.70283508300781,3068000
2016-05-02,105.80000305175781,106.4000015258789,105.47000122070312,106.33000183105469,94.43106842041016,2546500
2016-05-03,105.62000274658203,105.68000030517578,104.81999969482422,105.26000213623047,93.48081970214844,5172600
2016-05-04,104.76000213623047,105.16999816894531,104.37000274658203,104.63999938964844,92.93020629882812,2578800
2016-05-05,104.94999694824219,105.16999816894531,104.37000274658203,104.5999984741211,92.89468383789062,1616700
2016-05-06,104.13999938964844,104.98999786376953,104.0,104.9800033569336,93.2321548461914,1759600
2016-05-09,104.87000274658203,105.33999633789062,104.7699966430664,105.08999633789062,93.329833984375,1747300
2016-05-10,105.5,106.4000015258789,105.41000366210938,106.33999633789062,94.43995666503906,2400900
2016-05-11,106.08999633789062,106.29000091552734,105.33999633789062,105.37000274658203,93.57850646972656,1531600
2016-05-12,105.81999969482422,105.87999725341797,104.72000122070312,105.33000183105469,93.54297637939453,2470000
2016-05-13,105.08000183105469,105.4800033569336,104.22000122070312,104.41999816894531,92.73480987548828,3754800
2016-05-16,104.58000183105469,105.75,104.41000366210938,105.45999908447266,93.65843200683594,2069600
2016-05-17,105.26000213623047,105.45999908447266,104.16000366210938,104.51000213623047,92.81473541259766,2792200
2016-05-18,104.51000213623047,105.19999694824219,103.81999969482422,104.5,92.80583953857422,2797700
2016-05-19,104.08000183105469,104.36000061035156,103.37000274658203,104.08999633789062,92.44173431396484,2616800
2016-05-20,104.54000091552734,105.13999938964844,104.44999694824219,104.88999938964844,93.15220642089844,2005700
2016-05-23,104.91999816894531,105.12000274658203,104.66000366210938,104.76000213623047,93.0367660522461,1662200
2016-05-24,105.22000122070312,106.37000274658203,105.22000122070312,106.16000366210938,94.28010559082031,2409000
2016-05-25,106.51000213623047,107.13999938964844,106.51000213623047,106.93000030517578,94.96392059326172,3266500
2016-05-26,107.0199966430664,107.13999938964844,106.7300033569336,106.91000366210938,94.94615936279297,1803600
2016-05-27,106.97000122070312,107.38999938964844,106.94999694824219,107.38999938964844,95.37245178222656,1691400
2016-05-31,107.56999969482422,107.69000244140625,106.95999908447266,107.33999633789062,95.32805633544922,2570700
2016-06-01,107.0,107.69999694824219,106.80000305175781,107.62999725341797,95.58558654785156,2679600
2016-06-02,107.4000015258789,107.98999786376953,107.11000061035156,107.98999786376953,95.90531158447266,2112700
2016-06-03,107.77999877929688,107.87000274658203,106.94000244140625,107.69000244140625,95.63888549804688,2502500
2016-06-06,107.83999633789062,108.45999908447266,107.80000305175781,108.25,96.13621520996094,1782300
2016-06-07,108.38999938964844,108.80999755859375,108.31999969482422,108.45999908447266,96.32272338867188,1271500
2016-06-08,108.61000061035156,108.93000030517578,108.5,108.83999633789062,96.66018676757812,1286500
2016-06-09,108.44999694824219,108.7300033569336,108.22000122070312,108.62000274658203,96.46481323242188,1743400
2016-06-10,107.77999877929688,107.91999816894531,107.16000366210938,107.5,95.47013092041016,1666400
2016-06-13,107.1500015258789,107.68000030517578,106.58999633789062,106.61000061035156,94.67974090576172,2354800
2016-06-14,105.9000015258789,106.33000183105469,105.36000061035156,105.94999694824219,94.50935363769531,2170100
2016-06-15,106.19000244140625,106.5999984741211,105.73999786376953,105.83999633789062,94.41123962402344,1841500
2016-06-16,105.30000305175781,106.18000030517578,104.69999694824219,106.1500015258789,94.68778991699219,1884300
2016-06-17,106.12000274658203,106.12000274658203,105.38999938964844,105.80000305175781,94.37554168701172,1713000
2016-06-20,106.93000030517578,107.38999938964844,106.45999908447266,106.5199966430664,95.01779174804688,2402900
2016-06-21,106.80000305175781,106.98999786376953,106.38999938964844,106.75,95.22296142578125,2248300
2016-06-22,106.80000305175781,107.27999877929688,106.44000244140625,106.51000213623047,95.00888061523438,2002700
2016-06-23,107.41999816894531,108.0,107.13999938964844,107.9800033569336,96.3201675415039,1622300
2016-06-24,104.12000274658203,105.94000244140625,103.86000061035156,104.05000305175781,92.81452941894531,7370400
2016-06-27,103.22000122070312,103.2300033569336,101.51000213623047,101.9800033569336,90.96804809570312,5213600
2016-06-28,103.08000183105469,103.86000061035156,102.83000183105469,103.8499984741211,92.63611602783203,7569500
2016-06-29,104.68000030517578,105.83000183105469,104.6500015258789,105.70999908447266,94.2952880859375,2635700
2016-06-30,106.01000213623047,107.19999694824219,105.62000274658203,107.16000366210938,95.5887222290039,5552300
2016-07-01,107.16000366210938,107.75,107.06999969482422,107.37000274658203,95.7760238647461,2938000
2016-07-05,106.94000244140625,107.0,106.13999938964844,106.56999969482422,95.06240844726562,3019900
2016-07-06,106.19999694824219,107.26000213623047,105.87999725341797,107.22000122070312,95.6422348022461,1767700
2016-07-07,107.37000274658203,107.7699966430664,106.75,107.16999816894531,95.59761047363281,1669800
2016-07-08,107.91000366210938,108.98999786376953,107.86000061035156,108.83999633789062,97.0873031616211,2362200
2016-07-11,109.19000244140625,109.62000274658203,109.0,109.29000091552734,97.48870086669922,3868300
2016-07-12,109.87999725341797,110.4000015258789,109.68000030517578,110.19999694824219,98.30043029785156,3222800
2016-07-13,110.43000030517578,110.5,109.80999755859375,110.13999938964844,98.2469253540039,1485700
2016-07-14,110.72000122070312,110.98999786376953,110.45999908447266,110.66999816894531,98.71968078613281,1561100
2016-07-15,110.88999938964844,110.97000122070312,110.29000091552734,110.55000305175781,98.61266326904297,1385500
2016-07-18,110.6500015258789,110.93000030517578,110.44000244140625,110.86000061035156,98.8891830444336,1359900
2016-07-19,110.62000274658203,110.75,110.4000015258789,110.63999938964844,98.69290924072266,3154100
2016-07-20,110.68000030517578,111.33000183105469,110.66000366210938,111.2300033569336,99.21922302246094,1135900
2016-07-21,111.18000030517578,111.29000091552734,110.5199966430664,110.79000091552734,98.82671356201172,3393400
2016-07-22,110.9000015258789,111.36000061035156,110.70999908447266,111.31999969482422,99.29948425292969,3546700
2016-07-25,111.23999786376953,111.2699966430664,110.69000244140625,111.02999877929688,99.04080200195312,1394200
2016-07-26,111.05999755859375,111.33999633789062,110.62999725341797,111.1500015258789,99.1478500366211,1432300
2016-07-27,111.41000366210938,111.41999816894531,110.55999755859375,111.0199966430664,99.03189086914062,1977500
2016-07-28,110.88999938964844,111.37999725341797,110.66000366210938,111.16000366210938,99.15678405761719,1945800
2016-07-29,111.08999633789062,111.62000274658203,110.81999969482422,111.41999816894531,99.38871002197266,1638200
2016-08-01,111.4000015258789,111.66999816894531,111.0,111.2699966430664,99.2548828125,2093200
2016-08-02,111.19000244140625,111.2300033569336,109.94999694824219,110.43000030517578,98.505615234375,2473900
2016-08-03,110.38999938964844,110.86000061035156,110.20999908447266,110.83999633789062,98.8713150024414,1353600
2016-08-04,110.8499984741211,111.18000030517578,110.69000244140625,110.97000122070312,98.98731231689453,1113600
2016-08-05,111.41999816894531,111.91999816894531,111.31999969482422,111.88999938964844,99.80796813964844,1379600
2016-08-08,111.98999786376953,112.12000274658203,111.69000244140625,111.81999969482422,99.74552154541016,1238800
2016-08-09,111.94000244140625,112.18000030517578,111.75,111.91999816894531,99.83473205566406,1032500
2016-08-10,111.94000244140625,112.05000305175781,111.41999816894531,111.58999633789062,99.54035186767578,1259100
2016-08-11,111.9800033569336,112.26000213623047,111.7300033569336,112.1500015258789,100.03987884521484,1378000
2016-08-12,111.97000122070312,112.16999816894531,111.76000213623047,112.04000091552734,99.94175720214844,1542900
2016-08-15,112.29000091552734,112.63999938964844,112.06999969482422,112.44999694824219,100.30747985839844,1442800
2016-08-16,112.2300033569336,112.23999786376953,111.80999755859375,111.80999755859375,99.7365951538086,1228600
2016-08-17,111.83999633789062,112.02999877929688,111.2699966430664,111.94999694824219,99.86148071289062,2791500
2016-08-18,111.91999816894531,112.30000305175781,111.70999908447266,112.30000305175781,100.17367553710938,972100
2016-08-19,112.0,112.2300033569336,111.7300033569336,112.13999938964844,100.03096771240234,1000600
2016-08-22,112.04000091552734,112.25,111.7699966430664,112.16999816894531,100.05770874023438,1102000
2016-08-23,112.4800033569336,112.77999877929688,112.44000244140625,112.47000122070312,100.32532501220703,3252300
2016-08-24,112.43000030517578,112.45999908447266,111.58999633789062,111.83999633789062,99.76335906982422,2267800
2016-08-25,111.69999694824219,112.06999969482422,111.55000305175781,111.7699966430664,99.70089721679688,1205200
2016-08-26,111.87000274658203,112.55000305175781,111.05000305175781,111.54000091552734,99.49574279785156,1851100
2016-08-29,111.72000122070312,112.33000183105469,111.69999694824219,112.1500015258789,100.03987884521484,1071200
2016-08-30,112.16000366210938,112.30000305175781,111.66000366210938,111.97000122070312,99.87931823730469,1534600
2016-08-31,111.87999725341797,111.9000015258789,111.19999694824219,111.6500015258789,99.59387969970703,1393700
2016-09-01,111.7699966430664,111.88999938964844,110.97000122070312,111.70999908447266,99.64737701416016,1670900
2016-09-02,112.19000244140625,112.51000213623047,111.91999816894531,112.27999877929688,100.15583038330078,1563200
2016-09-06,112.45999908447266,112.62000274658203,112.0199966430664,112.5999984741211,100.44126892089844,4111700
2016-09-07,112.54000091552734,112.75,112.29000091552734,112.75,100.5750732421875,1590000
2016-09-08,112.56999969482422,112.66999816894531,112.26000213623047,112.45999908447266,100.31641387939453,1152400
2016-09-09,111.72000122070312,111.7300033569336,109.6500015258789,109.66000366210938,97.8187484741211,3337400
2016-09-12,109.19000244140625,111.4000015258789,109.05000305175781,111.19000244140625,99.18354797363281,3043500
2016-09-13,109.94999694824219,110.01000213623047,108.56999969482422,108.91999816894531,97.6319351196289,5122100
2016-09-14,109.05000305175781,109.70999908447266,108.61000061035156,108.93000030517578,97.64089965820312,2041600
2016-09-15,108.86000061035156,110.25,108.73999786376953,110.05000305175781,98.64483642578125,2960400
2016-09-16,109.75,109.7699966430664,109.22000122070312,109.61000061035156,98.25045013427734,2779400
2016-09-19,110.19000244140625,110.5,109.5199966430664,109.7699966430664,98.39382934570312,3430200
2016-09-20,110.29000091552734,110.33000183105469,109.69000244140625,109.72000122070312,98.34902954101562,1603400
2016-09-21,110.11000061035156,111.08000183105469,109.70999908447266,110.9800033569336,99.47843933105469,1971800
2016-09-22,111.62999725341797,111.91999816894531,111.52999877929688,111.79000091552734,100.2044906616211,1525300
2016-09-23,111.58999633789062,111.68000030517578,111.11000061035156,111.1500015258789,99.63084411621094,1531900
2016-09-26,110.63999938964844,110.87000274658203,110.20999908447266,110.2699966430664,98.84202575683594,2136700
2016-09-27,110.2300033569336,110.94999694824219,109.98999786376953,110.9000015258789,99.40673828125,1292400
2016-09-28,111.05999755859375,111.5999984741211,110.45999908447266,111.55000305175781,99.98937225341797,1439800
2016-09-29,111.4800033569336,111.62000274658203,110.16999816894531,110.45999908447266,99.01231384277344,2037100
2016-09-30,110.97000122070312,111.70999908447266,110.75,111.33000183105469,99.79217529296875,1722500
2016-10-03,111.08999633789062,111.2300033569336,110.62999725341797,110.98999786376953,99.48741149902344,2207600
2016-10-04,111.12000274658203,111.22000122070312,110.0999984741211,110.48999786376953,99.03923797607422,2701100
2016-10-05,110.77999877929688,111.22000122070312,110.58999633789062,110.91999816894531,99.42466735839844,2119000
2016-10-06,110.75,111.08999633789062,110.38999938964844,110.95999908447266,99.46054077148438,1067600
2016-10-07,111.1500015258789,111.2300033569336,110.05999755859375,110.54000091552734,99.08405303955078,1770400
2016-10-10,110.54000091552734,111.44000244140625,110.54000091552734,111.13999938964844,99.62189483642578,1135000
2016-10-11,110.94000244140625,110.94999694824219,109.23999786376953,109.66000366210938,98.29524993896484,1996900
2016-10-12,109.77999877929688,110.12999725341797,109.45999908447266,109.79000091552734,98.41175842285156,1849100
2016-10-13,109.01000213623047,109.72000122070312,108.4800033569336,109.4000015258789,98.06219482421875,1986200
2016-10-14,110.0,110.31999969482422,109.36000061035156,109.37000274658203,98.03531646728516,2673900
2016-10-17,109.37999725341797,109.54000091552734,108.94000244140625,109.05999755859375,97.7574234008789,2507700
2016-10-18,109.91999816894531,110.02999877929688,109.5,109.69999694824219,98.33110046386719,1635200
2016-10-19,109.94000244140625,110.25,109.62000274658203,110.05000305175781,98.64483642578125,1408200
2016-10-20,109.9000015258789,110.16999816894531,109.41999816894531,109.83999633789062,98.45658111572266,2017000
2016-10-21,109.41000366210938,109.9000015258789,109.19999694824219,109.80000305175781,98.4207534790039,1234400
2016-10-24,110.38999938964844,110.5999984741211,110.12999725341797,110.3499984741211,98.91373443603516,2004700
2016-10-25,110.25,110.33000183105469,109.79000091552734,109.87999725341797,98.492431640625,2079100
2016-10-26,109.47000122070312,109.97000122070312,109.26000213623047,109.55000305175781,98.19664001464844,1827200
2016-10-27,110.0,110.0,109.08000183105469,109.18000030517578,97.864990234375,1597800
2016-10-28,109.11000061035156,109.55999755859375,108.47000122070312,108.81999969482422,97.54230499267578,2868100
2016-10-31,109.05000305175781,109.20999908447266,108.80999755859375,108.88999938964844,97.60504913330078,1913600
2016-11-01,109.0999984741211,109.19000244140625,107.38999938964844,108.08000183105469,96.87897491455078,3169800
2016-11-02,107.87000274658203,108.08000183105469,107.11000061035156,107.33000183105469,96.20672607421875,2957400
2016-11-03,107.41999816894531,107.62999725341797,106.70999908447266,106.86000061035156,95.78543090820312,2096400
2016-11-04,106.88999938964844,107.51000213623047,106.69000244140625,106.79000091552734,95.7226791381836,2805400
2016-11-07,108.41000366210938,109.16999816894531,108.20999908447266,109.1500015258789,97.83808898925781,2527700
2016-11-08,109.01000213623047,109.98999786376953,108.7300033569336,109.62000274658203,98.25938415527344,2074200
2016-11-09,108.7699966430664,111.33000183105469,108.5,110.9800033569336,99.47843933105469,6482000
2016-11-10,111.58999633789062,112.12999725341797,110.4800033569336,111.37000274658203,99.82804870605469,5083500
2016-11-11,111.0,111.51000213623047,110.69000244140625,111.41000366210938,99.8638916015625,4005200
2016-11-14,111.77999877929688,112.05000305175781,111.29000091552734,111.69999694824219,100.12381744384766,5234000
2016-11-15,112.04000091552734,112.5999984741211,111.76000213623047,112.56999969482422,100.90367126464844,6037200
2016-11-16,112.37000274658203,112.52999877929688,112.13999938964844,112.41000366210938,100.76025390625,7113900
2016-11-17,112.52999877929688,113.04000091552734,112.3499984741211,112.9800033569336,101.27116394042969,1874800
2016-11-18,113.05000305175781,113.12000274658203,112.66999816894531,112.7699966430664,101.08291625976562,2298200
2016-11-21,113.12000274658203,113.62999725341797,112.87000274658203,113.62000274658203,101.84484100341797,2493900
2016-11-22,113.87999725341797,114.04000091552734,113.44000244140625,113.94999694824219,102.1406478881836,2673200
2016-11-23,113.72000122070312,114.12000274658203,113.48999786376953,114.11000061035156,102.28407287597656,1818700
2016-11-25,114.3499984741211,114.55000305175781,114.20999908447266,114.55000305175781,102.67848205566406,889800
2016-11-28,114.31999969482422,114.41000366210938,113.80000305175781,113.88999938964844,102.08688354492188,1849800
2016-11-29,113.9000015258789,114.3499984741211,113.68000030517578,114.05000305175781,102.23030090332031,1544200
2016-11-30,114.47000122070312,114.55000305175781,113.77999877929688,113.77999877929688,101.98826599121094,4406200
2016-12-01,114.02999877929688,114.02999877929688,113.06999969482422,113.30999755859375,101.56698608398438,2601100
2016-12-02,113.33999633789062,113.66999816894531,113.1500015258789,113.30999755859375,101.56698608398438,1755900
2016-12-05,113.9000015258789,114.37000274658203,113.7699966430664,114.0999984741211,102.27510833740234,3842900
2016-12-06,114.33999633789062,114.70999908447266,114.0199966430664,114.68000030517578,102.79499053955078,2357100
2016-12-07,114.62999725341797,116.19000244140625,114.51000213623047,116.0999984741211,104.06783294677734,4000000
2016-12-08,116.18000030517578,116.8499984741211,115.97000122070312,116.5199966430664,104.44430541992188,2679400
2016-12-09,116.7699966430664,117.1500015258789,116.62000274658203,117.1500015258789,105.00902557373047,2310200
2016-12-12,117.12000274658203,117.3499984741211,116.58999633789062,116.8499984741211,104.74009704589844,4224500
2016-12-13,117.30000305175781,117.79000091552734,117.12999725341797,117.52999877929688,105.3496322631836,4393900
2016-12-14,117.4800033569336,117.7300033569336,116.2300033569336,116.47000122070312,104.39950561523438,3885400
2016-12-15,116.55999755859375,117.52999877929688,116.5,116.94999694824219,104.8297348022461,3343100
2016-12-16,117.2699966430664,117.37999725341797,116.58999633789062,116.7699966430664,104.66838073730469,1991600
2016-12-19,116.95999908447266,117.31999969482422,116.80000305175781,117.0999984741211,104.96418762207031,2405700
2016-12-20,116.87999725341797,116.93000030517578,116.5999984741211,116.87000274658203,105.41246795654297,2942400
2016-12-21,116.87000274658203,116.91999816894531,116.54000091552734,116.54000091552734,105.11483764648438,2248600
2016-12-22,116.41999816894531,116.51000213623047,115.9800033569336,116.23999786376953,104.84422302246094,3105800
2016-12-23,116.2300033569336,116.41999816894531,116.12999725341797,116.41999816894531,105.00656127929688,2325800
2016-12-27,116.56999969482422,116.98999786376953,116.5,116.70999908447266,105.26814270019531,3386800
2016-12-28,116.87999725341797,116.93000030517578,115.66000366210938,115.73999786376953,104.39325714111328,2591000
2016-12-29,115.73999786376953,116.02999877929688,115.47000122070312,115.75,104.40227508544922,1622700
2016-12-30,116.0,116.0,114.95999908447266,115.31999969482422,104.01441192626953,2909900
2017-01-03,116.1500015258789,116.55000305175781,115.48999786376953,116.19999694824219,104.80815124511719,2731600
