Date,AdjClose,Volume,Month,DayOfMonth,DayOfWeek,Diff_HighLow,Diff_OpenClose,AdjClose_Lag1,Diff_HighLow_Lag1,Diff_OpenClose_Lag1,Volume_Lag1,AdjClose_Lag2,Diff_HighLow_Lag2,Diff_OpenClose_Lag2,Volume_Lag2,AdjClose_Lag3,Diff_HighLow_Lag3,Diff_OpenClose_Lag3,Volume_Lag3,AdjClose_Lag4,Diff_HighLow_Lag4,Diff_OpenClose_Lag4,Volume_Lag4,AdjClose_Lag5,Diff_HighLow_Lag5,Diff_OpenClose_Lag5,Volume_Lag5,AdjClose_Lag6,Diff_HighLow_Lag6,Diff_OpenClose_Lag6,Volume_Lag6,AdjClose_Lag7,Diff_HighLow_Lag7,Diff_OpenClose_Lag7,Volume_Lag7
2017-05-25,112.44766998291016,1492300,5,25,3,0.4799957275390625,-0.20999908447265625,111.9765167236328,0.43000030517578125,-0.1499938964843892,1552200.0,111.6503677368164,0.4400024414062358,0.01999664306640625,1796600.0,111.46009063720705,0.45999908447265625,-0.34999847412107954,1810100.0,110.8711929321289,0.9499969482421875,-0.45999908447267046,2144200.0,110.08292388916016,1.1699981689453125,-0.5599975585937642,2883400.0,109.75675201416016,1.4899978637695455,1.1699981689453267,3703500.0,111.76812744140624,0.5800018310546875,0.26999664306639204,2128400.0
2017-05-26,112.42955780029295,1320800,5,26,4,0.220001220703125,-0.089996337890625,112.44766998291016,0.4799957275390625,-0.20999908447265625,1492300.0,111.9765167236328,0.43000030517578125,-0.1499938964843892,1552200.0,111.6503677368164,0.4400024414062358,0.01999664306640625,1796600.0,111.46009063720705,0.45999908447265625,-0.34999847412107954,1810100.0,110.8711929321289,0.9499969482421875,-0.45999908447267046,2144200.0,110.08292388916016,1.1699981689453125,-0.5599975585937642,2883400.0,109.75675201416016,1.4899978637695455,1.1699981689453267,3703500.0
2017-05-30,112.2483367919922,1348300,5,30,1,0.34999847412110796,-0.01999664306639204,112.42955780029295,0.220001220703125,-0.089996337890625,1320800.0,112.44766998291016,0.4799957275390625,-0.20999908447265625,1492300.0,111.9765167236328,0.43000030517578125,-0.1499938964843892,1552200.0,111.6503677368164,0.4400024414062358,0.01999664306640625,1796600.0,111.46009063720705,0.45999908447265625,-0.34999847412107954,1810100.0,110.8711929321289,0.9499969482421875,-0.45999908447267046,2144200.0,110.08292388916016,1.1699981689453125,-0.5599975585937642,2883400.0
2017-05-31,112.21210479736328,2043800,5,31,2,0.7799987792968608,0.1600036621093892,112.2483367919922,0.34999847412110796,-0.01999664306639204,1348300.0,112.42955780029295,0.220001220703125,-0.089996337890625,1320800.0,112.44766998291016,0.4799957275390625,-0.20999908447265625,1492300.0,111.9765167236328,0.43000030517578125,-0.1499938964843892,1552200.0,111.6503677368164,0.4400024414062358,0.01999664306640625,1796600.0,111.46009063720705,0.45999908447265625,-0.34999847412107954,1810100.0,110.8711929321289,0.9499969482421875,-0.45999908447267046,2144200.0
2017-06-01,113.25403594970705,1926700,6,1,3,1.0400009155273438,-0.8300018310546733,112.21210479736328,0.7799987792968608,0.1600036621093892,2043800.0,112.2483367919922,0.34999847412110796,-0.01999664306639204,1348300.0,112.42955780029295,0.220001220703125,-0.089996337890625,1320800.0,112.44766998291016,0.4799957275390625,-0.20999908447265625,1492300.0,111.9765167236328,0.43000030517578125,-0.1499938964843892,1552200.0,111.6503677368164,0.4400024414062358,0.01999664306640625,1796600.0,111.46009063720705,0.45999908447265625,-0.34999847412107954,1810100.0
2017-06-02,113.62550354003906,2839300,6,2,4,0.7099990844726278,-0.32000732421875,113.25403594970705,1.0400009155273438,-0.8300018310546733,1926700.0,112.21210479736328,0.7799987792968608,0.1600036621093892,2043800.0,112.2483367919922,0.34999847412110796,-0.01999664306639204,1348300.0,112.42955780029295,0.220001220703125,-0.089996337890625,1320800.0,112.44766998291016,0.4799957275390625,-0.20999908447265625,1492300.0,111.9765167236328,0.43000030517578125,-0.1499938964843892,1552200.0,111.6503677368164,0.4400024414062358,0.01999664306640625,1796600.0
2017-06-05,113.48055267333984,1494200,6,5,0,0.279998779296875,0.1699981689453267,113.62550354003906,0.7099990844726278,-0.32000732421875,2839300.0,113.25403594970705,1.0400009155273438,-0.8300018310546733,1926700.0,112.21210479736328,0.7799987792968608,0.1600036621093892,2043800.0,112.2483367919922,0.34999847412110796,-0.01999664306639204,1348300.0,112.42955780029295,0.220001220703125,-0.089996337890625,1320800.0,112.44766998291016,0.4799957275390625,-0.20999908447265625,1492300.0,111.9765167236328,0.43000030517578125,-0.1499938964843892,1552200.0
2017-06-06,113.19062042236328,2985200,6,6,1,0.5100021362304688,0.029998779296875,113.48055267333984,0.279998779296875,0.1699981689453267,1494200.0,113.62550354003906,0.7099990844726278,-0.32000732421875,2839300.0,113.25403594970705,1.0400009155273438,-0.8300018310546733,1926700.0,112.21210479736328,0.7799987792968608,0.1600036621093892,2043800.0,112.2483367919922,0.34999847412110796,-0.01999664306639204,1348300.0,112.42955780029295,0.220001220703125,-0.089996337890625,1320800.0,112.44766998291016,0.4799957275390625,-0.20999908447265625,1492300.0
2017-06-07,113.31744384765624,1253300,6,7,2,0.5599975585937358,0.05000305175782671,113.19062042236328,0.5100021362304688,0.029998779296875,2985200.0,113.48055267333984,0.279998779296875,0.1699981689453267,1494200.0,113.62550354003906,0.7099990844726278,-0.32000732421875,2839300.0,113.25403594970705,1.0400009155273438,-0.8300018310546733,1926700.0,112.21210479736328,0.7799987792968608,0.1600036621093892,2043800.0,112.2483367919922,0.34999847412110796,-0.01999664306639204,1348300.0,112.42955780029295,0.220001220703125,-0.089996337890625,1320800.0
2017-06-08,113.51677703857422,1826700,6,8,3,0.6500015258789205,-0.1699981689452983,113.31744384765624,0.5599975585937358,0.05000305175782671,1253300.0,113.19062042236328,0.5100021362304688,0.029998779296875,2985200.0,113.48055267333984,0.279998779296875,0.1699981689453267,1494200.0,113.62550354003906,0.7099990844726278,-0.32000732421875,2839300.0,113.25403594970705,1.0400009155273438,-0.8300018310546733,1926700.0,112.21210479736328,0.7799987792968608,0.1600036621093892,2043800.0,112.2483367919922,0.34999847412110796,-0.01999664306639204,1348300.0
